event_id,user_id,session_id,event_time,event_type,product_id,category,price,city,device_type
294,user_60,session_46,2025-11-10 01:23:55,logout,,,,Karachi,android
295,user_88,session_47,2025-11-05 09:54:53,open_app,,,,Islamabad,web
296,user_88,session_47,2025-11-05 10:04:53,logout,,,,Islamabad,web
297,user_44,session_48,2025-11-05 11:36:48,open_app,,,,Faisalabad,ios
298,user_44,session_48,2025-11-05 11:46:48,view_product,prod_218,Grocery,80.08,Faisalabad,ios
299,user_99,session_49,2025-10-26 05:14:45,open_app,,,,Rawalpindi,ios
300,user_99,session_49,2025-10-26 05:16:45,view_product,prod_193,Clothing,496.06,Rawalpindi,ios
301,user_99,session_49,2025-10-26 05:20:45,view_product,prod_173,Grocery,418.39,Rawalpindi,ios
302,user_99,session_49,2025-10-26 05:27:45,add_to_cart,prod_36,Clothing,338.24,Rawalpindi,ios
303,user_99,session_49,2025-10-26 05:31:45,view_product,prod_137,Electronics,396.2,Rawalpindi,ios
304,user_99,session_49,2025-10-26 05:40:45,logout,,,,Rawalpindi,ios
305,user_10,session_50,2025-11-12 17:28:12,open_app,,,,Lahore,android
306,user_10,session_50,2025-11-12 17:37:12,view_product,prod_246,Clothing,673.58,Lahore,android
307,user_1,session_51,2025-10-22 02:17:16,open_app,,,,Faisalabad,web
308,user_1,session_51,2025-10-22 02:19:16,add_to_cart,prod_103,Electronics,836.81,Faisalabad,web
309,user_73,session_52,2025-11-13 22:29:36,open_app,,,,Lahore,web
310,user_73,session_52,2025-11-13 22:30:36,view_product,prod_163,Sports,800.83,Lahore,web
311,user_73,session_52,2025-11-13 22:37:36,add_to_cart,prod_72,Clothing,991.54,Lahore,web
312,user_73,session_52,2025-11-13 22:47:36,view_product,prod_36,Clothing,338.24,Lahore,web
313,user_73,session_52,2025-11-13 22:51:36,add_to_cart,prod_187,Grocery,801.14,Lahore,web
314,user_73,session_52,2025-11-13 22:53:36,view_product,prod_190,Sports,26.56,Lahore,web
315,user_73,session_52,2025-11-13 22:59:36,logout,,,,Lahore,web
316,user_1,session_53,2025-11-14 15:54:38,open_app,,,,Islamabad,android
317,user_1,session_53,2025-11-14 15:57:38,view_product,prod_164,Electronics,45.21,Islamabad,android
318,user_1,session_53,2025-11-14 16:02:38,add_to_cart,prod_111,Home & Kitchen,164.06,Islamabad,android
319,user_1,session_53,2025-11-14 16:07:38,view_product,prod_8,Sports,212.56,Islamabad,android
320,user_1,session_53,2025-11-14 16:14:38,logout,,,,Islamabad,android
321,user_70,session_54,2025-10-17 06:08:02,open_app,,,,Faisalabad,ios
322,user_70,session_54,2025-10-17 06:11:02,view_product,prod_78,Electronics,195.06,Faisalabad,ios
323,user_70,session_54,2025-10-17 06:16:02,add_to_cart,prod_125,Electronics,826.5,Faisalabad,ios
324,user_70,session_54,2025-10-17 06:20:02,view_product,prod_104,Clothing,507.76,Faisalabad,ios
325,user_70,session_54,2025-10-17 06:26:02,view_product,prod_243,Sports,349.86,Faisalabad,ios
326,user_70,session_54,2025-10-17 06:28:02,view_product,prod_44,Electronics,748.81,Faisalabad,ios
327,user_70,session_54,2025-10-17 06:33:02,logout,,,,Faisalabad,ios
328,user_10,session_55,2025-11-05 00:54:34,open_app,,,,Faisalabad,ios
329,user_10,session_55,2025-11-05 00:58:34,view_product,prod_227,Grocery,555.27,Faisalabad,ios
330,user_10,session_55,2025-11-05 01:06:34,logout,,,,Faisalabad,ios
331,user_7,session_56,2025-10-19 07:47:08,open_app,,,,Rawalpindi,web
332,user_7,session_56,2025-10-19 07:50:08,add_to_cart,prod_11,Sports,172.12,Rawalpindi,web
333,user_7,session_56,2025-10-19 07:53:08,logout,,,,Rawalpindi,web
334,user_59,session_57,2025-11-05 08:36:39,open_app,,,,Lahore,web
335,user_59,session_57,2025-11-05 08:37:39,view_product,prod_125,Electronics,826.5,Lahore,web
336,user_78,session_58,2025-11-01 06:17:50,open_app,,,,Faisalabad,ios
337,user_78,session_58,2025-11-01 06:21:50,view_product,prod_135,Home & Kitchen,912.95,Faisalabad,ios
338,user_78,session_58,2025-11-01 06:28:50,view_product,prod_121,Sports,627.64,Faisalabad,ios
339,user_78,session_58,2025-11-01 06:33:50,logout,,,,Faisalabad,ios
340,user_39,session_59,2025-10-29 14:36:56,open_app,,,,Rawalpindi,web
341,user_39,session_59,2025-10-29 14:39:56,view_product,prod_70,Electronics,746.15,Rawalpindi,web
342,user_39,session_59,2025-10-29 14:40:56,view_product,prod_189,Electronics,149.95,Rawalpindi,web
343,user_39,session_59,2025-10-29 14:41:56,logout,,,,Rawalpindi,web
344,user_22,session_60,2025-11-11 06:56:05,open_app,,,,Islamabad,android
345,user_22,session_60,2025-11-11 06:57:05,view_product,prod_172,Home & Kitchen,265.91,Islamabad,android
346,user_22,session_60,2025-11-11 07:06:05,view_product,prod_137,Electronics,396.2,Islamabad,android
347,user_22,session_60,2025-11-11 07:12:05,view_product,prod_156,Sports,663.85,Islamabad,android
348,user_22,session_60,2025-11-11 07:17:05,view_product,prod_63,Grocery,458.6,Islamabad,android
349,user_22,session_60,2025-11-11 07:27:05,view_product,prod_207,Home & Kitchen,250.55,Islamabad,android
350,user_22,session_60,2025-11-11 07:31:05,view_product,prod_22,Clothing,512.16,Islamabad,android
351,user_22,session_60,2025-11-11 07:37:05,view_product,prod_168,Grocery,723.98,Islamabad,android
352,user_22,session_60,2025-11-11 07:42:05,logout,,,,Islamabad,android
353,user_76,session_61,2025-10-19 06:34:49,open_app,,,,Faisalabad,web
354,user_76,session_61,2025-10-19 06:37:49,view_product,prod_143,Grocery,601.86,Faisalabad,web
355,user_76,session_61,2025-10-19 06:46:49,view_product,prod_154,Home & Kitchen,224.03,Faisalabad,web
356,user_76,session_61,2025-10-19 06:54:49,view_product,prod_116,Home & Kitchen,453.18,Faisalabad,web
357,user_76,session_61,2025-10-19 07:04:49,add_to_cart,prod_225,Clothing,640.86,Faisalabad,web
358,user_76,session_61,2025-10-19 07:05:49,logout,,,,Faisalabad,web
359,user_10,session_62,2025-11-06 13:44:06,open_app,,,,Rawalpindi,ios
360,user_10,session_62,2025-11-06 13:53:06,view_product,prod_130,Grocery,467.95,Rawalpindi,ios
361,user_10,session_62,2025-11-06 13:54:06,view_product,prod_240,Sports,892.94,Rawalpindi,ios
362,user_10,session_62,2025-11-06 14:00:06,view_product,prod_124,Home & Kitchen,454.7,Rawalpindi,ios
363,user_10,session_62,2025-11-06 14:02:06,view_product,prod_171,Grocery,791.96,Rawalpindi,ios
364,user_10,session_62,2025-11-06 14:06:06,add_to_cart,prod_232,Home & Kitchen,702.13,Rawalpindi,ios
365,user_10,session_62,2025-11-06 14:09:06,logout,,,,Rawalpindi,ios
366,user_87,session_63,2025-11-14 03:45:44,open_app,,,,Lahore,android
367,user_87,session_63,2025-11-14 03:49:44,add_to_cart,prod_233,Electronics,19.0,Lahore,android
368,user_87,session_63,2025-11-14 03:59:44,add_to_cart,prod_37,Clothing,148.29,Lahore,android
369,user_87,session_63,2025-11-14 04:02:44,view_product,prod_137,Electronics,396.2,Lahore,android
370,user_87,session_63,2025-11-14 04:04:44,logout,,,,Lahore,android
371,user_41,session_64,2025-11-13 09:02:00,open_app,,,,Rawalpindi,ios
372,user_41,session_64,2025-11-13 09:10:00,add_to_cart,prod_91,Electronics,282.16,Rawalpindi,ios
373,user_41,session_64,2025-11-13 09:12:00,purchase,prod_91,Electronics,282.16,Rawalpindi,ios
374,user_41,session_64,2025-11-13 09:20:00,view_product,prod_113,Home & Kitchen,452.78,Rawalpindi,ios
375,user_41,session_64,2025-11-13 09:28:00,add_to_cart,prod_215,Clothing,942.51,Rawalpindi,ios
376,user_41,session_64,2025-11-13 09:30:00,logout,,,,Rawalpindi,ios
377,user_63,session_65,2025-11-14 01:09:13,open_app,,,,Karachi,web
378,user_63,session_65,2025-11-14 01:18:13,logout,,,,Karachi,web
379,user_40,session_66,2025-10-31 23:54:54,open_app,,,,Karachi,web
380,user_40,session_66,2025-10-31 23:56:54,view_product,prod_116,Home & Kitchen,453.18,Karachi,web
381,user_40,session_66,2025-11-01 00:00:54,view_product,prod_221,Electronics,617.81,Karachi,web
382,user_40,session_66,2025-11-01 00:04:54,view_product,prod_226,Home & Kitchen,815.55,Karachi,web
383,user_40,session_66,2025-11-01 00:12:54,view_product,prod_137,Electronics,396.2,Karachi,web
384,user_40,session_66,2025-11-01 00:22:54,view_product,prod_41,Home & Kitchen,334.46,Karachi,web
385,user_40,session_66,2025-11-01 00:26:54,logout,,,,Karachi,web
386,user_77,session_67,2025-11-14 19:25:46,open_app,,,,Rawalpindi,android
387,user_77,session_67,2025-11-14 19:27:46,view_product,prod_174,Electronics,169.15,Rawalpindi,android
388,user_86,session_68,2025-11-11 03:42:45,open_app,,,,Karachi,web
389,user_86,session_68,2025-11-11 03:47:45,add_to_cart,prod_212,Grocery,547.37,Karachi,web
390,user_86,session_68,2025-11-11 03:56:45,view_product,prod_57,Electronics,991.26,Karachi,web
391,user_86,session_68,2025-11-11 04:00:45,logout,,,,Karachi,web
392,user_77,session_69,2025-11-11 21:34:16,open_app,,,,Lahore,ios
393,user_77,session_69,2025-11-11 21:43:16,view_product,prod_129,Home & Kitchen,650.86,Lahore,ios
394,user_77,session_69,2025-11-11 21:46:16,view_product,prod_216,Sports,209.43,Lahore,ios
395,user_77,session_69,2025-11-11 21:56:16,view_product,prod_17,Clothing,498.99,Lahore,ios
396,user_77,session_69,2025-11-11 21:59:16,view_product,prod_31,Grocery,420.98,Lahore,ios
397,user_77,session_69,2025-11-11 22:03:16,view_product,prod_67,Grocery,521.98,Lahore,ios
398,user_77,session_69,2025-11-11 22:08:16,view_product,prod_181,Home & Kitchen,995.15,Lahore,ios
399,user_77,session_69,2025-11-11 22:12:16,view_product,prod_70,Electronics,746.15,Lahore,ios
400,user_77,session_69,2025-11-11 22:13:16,view_product,prod_35,Grocery,267.01,Lahore,ios
401,user_77,session_69,2025-11-11 22:15:16,view_product,prod_3,Home & Kitchen,759.64,Lahore,ios
402,user_77,session_69,2025-11-11 22:25:16,view_product,prod_59,Electronics,261.55,Lahore,ios
403,user_77,session_69,2025-11-11 22:34:16,add_to_cart,prod_206,Grocery,552.27,Lahore,ios
404,user_77,session_69,2025-11-11 22:40:16,logout,,,,Lahore,ios
405,user_54,session_70,2025-10-20 20:52:29,open_app,,,,Islamabad,android
406,user_54,session_70,2025-10-20 21:02:29,view_product,prod_91,Electronics,282.16,Islamabad,android
407,user_54,session_70,2025-10-20 21:03:29,view_product,prod_248,Clothing,439.01,Islamabad,android
408,user_54,session_70,2025-10-20 21:10:29,view_product,prod_129,Home & Kitchen,650.86,Islamabad,android
409,user_54,session_70,2025-10-20 21:17:29,view_product,prod_104,Clothing,507.76,Islamabad,android
410,user_54,session_70,2025-10-20 21:23:29,view_product,prod_62,Sports,236.13,Islamabad,android
411,user_54,session_70,2025-10-20 21:24:29,add_to_cart,prod_226,Home & Kitchen,815.55,Islamabad,android
412,user_54,session_70,2025-10-20 21:29:29,logout,,,,Islamabad,android
413,user_12,session_71,2025-10-16 23:53:51,open_app,,,,Rawalpindi,ios
414,user_12,session_71,2025-10-16 23:55:51,logout,,,,Rawalpindi,ios
415,user_64,session_72,2025-10-17 20:20:25,open_app,,,,Lahore,android
416,user_64,session_72,2025-10-17 20:29:25,view_product,prod_187,Grocery,801.14,Lahore,android
417,user_64,session_72,2025-10-17 20:33:25,view_product,prod_120,Sports,36.07,Lahore,android
418,user_64,session_72,2025-10-17 20:43:25,view_product,prod_86,Grocery,588.53,Lahore,android
419,user_64,session_72,2025-10-17 20:48:25,view_product,prod_8,Sports,212.56,Lahore,android
420,user_64,session_72,2025-10-17 20:52:25,view_product,prod_49,Electronics,812.52,Lahore,android
421,user_64,session_72,2025-10-17 21:01:25,add_to_cart,prod_4,Home & Kitchen,306.11,Lahore,android
422,user_64,session_72,2025-10-17 21:08:25,add_to_cart,prod_84,Electronics,943.08,Lahore,android
423,user_64,session_72,2025-10-17 21:12:25,purchase,prod_4,Home & Kitchen,306.11,Lahore,android
424,user_64,session_72,2025-10-17 21:20:25,view_product,prod_197,Clothing,622.59,Lahore,android
425,user_64,session_72,2025-10-17 21:25:25,add_to_cart,prod_136,Home & Kitchen,851.29,Lahore,android
426,user_23,session_73,2025-10-28 04:41:24,open_app,,,,Karachi,ios
427,user_23,session_73,2025-10-28 04:46:24,add_to_cart,prod_60,Grocery,549.31,Karachi,ios
428,user_23,session_73,2025-10-28 04:53:24,view_product,prod_166,Electronics,997.61,Karachi,ios
429,user_23,session_73,2025-10-28 04:58:24,add_to_cart,prod_6,Electronics,484.09,Karachi,ios
430,user_23,session_73,2025-10-28 05:00:24,view_product,prod_232,Home & Kitchen,702.13,Karachi,ios
431,user_23,session_73,2025-10-28 05:08:24,logout,,,,Karachi,ios
432,user_66,session_74,2025-11-01 22:31:50,open_app,,,,Lahore,web
433,user_66,session_74,2025-11-01 22:40:50,logout,,,,Lahore,web
434,user_65,session_75,2025-10-29 19:55:30,open_app,,,,Faisalabad,android
435,user_65,session_75,2025-10-29 20:05:30,logout,,,,Faisalabad,android
436,user_90,session_76,2025-10-17 10:39:41,open_app,,,,Islamabad,ios
437,user_90,session_76,2025-10-17 10:41:41,add_to_cart,prod_167,Home & Kitchen,147.68,Islamabad,ios
438,user_90,session_76,2025-10-17 10:46:41,logout,,,,Islamabad,ios
439,user_64,session_77,2025-10-27 23:22:59,open_app,,,,Lahore,ios
440,user_64,session_77,2025-10-27 23:27:59,logout,,,,Lahore,ios
441,user_90,session_78,2025-10-19 13:26:41,open_app,,,,Karachi,web
442,user_90,session_78,2025-10-19 13:31:41,view_product,prod_224,Home & Kitchen,372.67,Karachi,web
443,user_90,session_78,2025-10-19 13:33:41,add_to_cart,prod_134,Grocery,959.46,Karachi,web
444,user_90,session_78,2025-10-19 13:43:41,view_product,prod_245,Electronics,776.56,Karachi,web
445,user_90,session_78,2025-10-19 13:53:41,add_to_cart,prod_1,Clothing,488.45,Karachi,web
446,user_90,session_78,2025-10-19 13:59:41,view_product,prod_143,Grocery,601.86,Karachi,web
447,user_90,session_78,2025-10-19 14:06:41,view_product,prod_131,Sports,280.66,Karachi,web
448,user_90,session_78,2025-10-19 14:10:41,view_product,prod_105,Sports,377.12,Karachi,web
449,user_90,session_78,2025-10-19 14:15:41,view_product,prod_94,Grocery,695.68,Karachi,web
450,user_90,session_78,2025-10-19 14:20:41,view_product,prod_249,Sports,673.8,Karachi,web
451,user_90,session_78,2025-10-19 14:28:41,view_product,prod_60,Grocery,549.31,Karachi,web
452,user_90,session_78,2025-10-19 14:31:41,view_product,prod_143,Grocery,601.86,Karachi,web
453,user_90,session_78,2025-10-19 14:36:41,add_to_cart,prod_191,Electronics,298.78,Karachi,web
454,user_90,session_78,2025-10-19 14:43:41,view_product,prod_23,Grocery,938.17,Karachi,web
455,user_90,session_78,2025-10-19 14:52:41,purchase,prod_1,Clothing,488.45,Karachi,web
456,user_90,session_78,2025-10-19 14:56:41,view_product,prod_242,Electronics,453.01,Karachi,web
457,user_62,session_79,2025-10-18 13:36:15,open_app,,,,Rawalpindi,web
458,user_62,session_79,2025-10-18 13:40:15,add_to_cart,prod_69,Home & Kitchen,489.86,Rawalpindi,web
459,user_58,session_80,2025-11-03 02:27:41,open_app,,,,Faisalabad,ios
460,user_58,session_80,2025-11-03 02:29:41,add_to_cart,prod_89,Home & Kitchen,654.23,Faisalabad,ios
461,user_58,session_80,2025-11-03 02:33:41,purchase,prod_89,Home & Kitchen,654.23,Faisalabad,ios
462,user_58,session_80,2025-11-03 02:37:41,view_product,prod_135,Home & Kitchen,912.95,Faisalabad,ios
463,user_58,session_80,2025-11-03 02:47:41,view_product,prod_94,Grocery,695.68,Faisalabad,ios
464,user_58,session_80,2025-11-03 02:51:41,view_product,prod_94,Grocery,695.68,Faisalabad,ios
465,user_58,session_80,2025-11-03 02:53:41,add_to_cart,prod_9,Home & Kitchen,590.83,Faisalabad,ios
466,user_58,session_80,2025-11-03 02:57:41,add_to_cart,prod_175,Home & Kitchen,752.35,Faisalabad,ios
467,user_58,session_80,2025-11-03 03:01:41,add_to_cart,prod_71,Sports,510.35,Faisalabad,ios
468,user_58,session_80,2025-11-03 03:10:41,purchase,prod_175,Home & Kitchen,752.35,Faisalabad,ios
469,user_58,session_80,2025-11-03 03:18:41,view_product,prod_82,Electronics,697.76,Faisalabad,ios
470,user_58,session_80,2025-11-03 03:28:41,view_product,prod_48,Home & Kitchen,776.45,Faisalabad,ios
471,user_49,session_81,2025-10-26 07:23:26,open_app,,,,Karachi,ios
472,user_49,session_81,2025-10-26 07:31:26,view_product,prod_194,Grocery,876.01,Karachi,ios
473,user_49,session_81,2025-10-26 07:40:26,view_product,prod_152,Clothing,504.29,Karachi,ios
474,user_83,session_82,2025-11-07 01:12:47,open_app,,,,Karachi,ios
475,user_83,session_82,2025-11-07 01:20:47,view_product,prod_79,Grocery,551.3,Karachi,ios
476,user_83,session_82,2025-11-07 01:22:47,view_product,prod_53,Home & Kitchen,602.56,Karachi,ios
477,user_83,session_82,2025-11-07 01:30:47,view_product,prod_218,Grocery,80.08,Karachi,ios
478,user_83,session_82,2025-11-07 01:32:47,view_product,prod_18,Home & Kitchen,791.41,Karachi,ios
479,user_83,session_82,2025-11-07 01:36:47,logout,,,,Karachi,ios
480,user_3,session_83,2025-10-24 06:52:10,open_app,,,,Faisalabad,ios
481,user_3,session_83,2025-10-24 06:55:10,view_product,prod_176,Sports,453.31,Faisalabad,ios
482,user_3,session_83,2025-10-24 07:01:10,view_product,prod_178,Grocery,100.29,Faisalabad,ios
483,user_3,session_83,2025-10-24 07:10:10,add_to_cart,prod_192,Electronics,930.57,Faisalabad,ios
484,user_3,session_83,2025-10-24 07:19:10,add_to_cart,prod_130,Grocery,467.95,Faisalabad,ios
485,user_3,session_83,2025-10-24 07:26:10,view_product,prod_77,Sports,187.28,Faisalabad,ios
486,user_3,session_83,2025-10-24 07:33:10,view_product,prod_104,Clothing,507.76,Faisalabad,ios
487,user_3,session_83,2025-10-24 07:35:10,logout,,,,Faisalabad,ios
488,user_18,session_84,2025-11-06 18:10:24,open_app,,,,Rawalpindi,web
489,user_18,session_84,2025-11-06 18:15:24,view_product,prod_155,Grocery,545.26,Rawalpindi,web
490,user_18,session_84,2025-11-06 18:16:24,view_product,prod_192,Electronics,930.57,Rawalpindi,web
491,user_18,session_84,2025-11-06 18:21:24,add_to_cart,prod_242,Electronics,453.01,Rawalpindi,web
492,user_18,session_84,2025-11-06 18:29:24,view_product,prod_129,Home & Kitchen,650.86,Rawalpindi,web
493,user_18,session_84,2025-11-06 18:35:24,logout,,,,Rawalpindi,web
494,user_49,session_85,2025-11-09 08:27:10,open_app,,,,Karachi,android
495,user_49,session_85,2025-11-09 08:28:10,logout,,,,Karachi,android
496,user_21,session_86,2025-10-21 13:20:11,open_app,,,,Faisalabad,android
497,user_21,session_86,2025-10-21 13:25:11,logout,,,,Faisalabad,android
498,user_67,session_87,2025-10-18 21:49:22,open_app,,,,Karachi,ios
499,user_67,session_87,2025-10-18 21:59:22,view_product,prod_157,Clothing,711.42,Karachi,ios
500,user_7,session_88,2025-11-07 22:06:05,open_app,,,,Rawalpindi,android
501,user_7,session_88,2025-11-07 22:11:05,view_product,prod_59,Electronics,261.55,Rawalpindi,android
502,user_7,session_88,2025-11-07 22:20:05,view_product,prod_48,Home & Kitchen,776.45,Rawalpindi,android
503,user_7,session_88,2025-11-07 22:24:05,add_to_cart,prod_216,Sports,209.43,Rawalpindi,android
504,user_7,session_88,2025-11-07 22:25:05,purchase,prod_216,Sports,209.43,Rawalpindi,android
505,user_7,session_88,2025-11-07 22:28:05,view_product,prod_244,Grocery,139.58,Rawalpindi,android
506,user_7,session_88,2025-11-07 22:32:05,view_product,prod_124,Home & Kitchen,454.7,Rawalpindi,android
507,user_17,session_89,2025-10-26 13:58:37,open_app,,,,Islamabad,web
508,user_17,session_89,2025-10-26 14:00:37,view_product,prod_205,Electronics,206.95,Islamabad,web
509,user_17,session_89,2025-10-26 14:02:37,view_product,prod_123,Clothing,223.63,Islamabad,web
510,user_17,session_89,2025-10-26 14:11:37,view_product,prod_78,Electronics,195.06,Islamabad,web
511,user_17,session_89,2025-10-26 14:13:37,add_to_cart,prod_28,Home & Kitchen,199.05,Islamabad,web
512,user_46,session_90,2025-11-08 19:03:30,open_app,,,,Lahore,ios
513,user_46,session_90,2025-11-08 19:09:30,logout,,,,Lahore,ios
514,user_97,session_91,2025-10-27 03:04:20,open_app,,,,Faisalabad,android
515,user_97,session_91,2025-10-27 03:08:20,view_product,prod_93,Sports,120.22,Faisalabad,android
